	text	label
190	The UE Commission confirming before it had fined ThyssenKrupp , United Technologies Corp 's Otis , Schindler AG and Kone Oyj a whole of 992.3 mln eur for alleged cartel activity in the lifter marketed going back twelve years 	negative
2867	A total of 16.5 mn passenger ship journeys took place in the northern Baltic Sea in 2007 , slightly down from 16.5 mn in 2006 	negative
552	Tieto 's service is also utilizes to send , process and acquires materials related to absentee electoral 	neutral
2037	The acquisition does not have to be from the frozen foods or fish sector , as long as it has synergies with L+ñnnen Tehtaat 's other businesses 	neutral
2578	- The Group -¦ s sales during the period were EUR 31.6 million EUR 36.6 million , 1-6/2007 and profit before taxes was EUR 0.2 1.3 million 	neutral
921	Fillets sales increase by 18.5 % to EUR167 .8 m. Teleste tell that EUR20 .4 m , or 12.2 % , of the selling arrived from the acquisitions made in 2009 	positive
544	About Dopplr Dopplr is a servicing for smart visitor 	neutral
1071	Ruukki 's delivery volumes and selling prices showed favourable development and the company 's comparable net sales grew by 50 % year-on-year to EUR647m , CEO Sakari Tamminen said 	positive
160	Componenta has production lines for similar-sized products at Karkkila in Finland , at Weert in the Netherlands and at Orhangazi in Turkey , and these had a combined output of approximately 100,000 tonnes and net sales of EUR 135 million in 2007 	neutral
2990	A 2001 agreement expired earlier this month 	neutral
2535	The value of the orders is over EUR 10mn 	neutral
2727	The business area 's net sales were slightly over 2m in 2006 	neutral
1463	Operating profit improved by 16.7 % to EUR 7.7 mn 	positive
2642	HK Ruokatalo 's target is to know the consumers 	neutral
3263	Sales in Finland decreased by 10.5 % in January , while sales outside Finland dropped by 17 % 	negative
2042	The bridge will be 1.2 km long and is located between Anasmotet by the road E20 and the new traffic junction in Marieholm by the road E45 	neutral
2558	Under the deal , Know IT will pay SEK90m ( USD12 .8 m-EUR8 .6 m ) in cash and stock 	neutral
2454	The machinery now ordered will be placed in a new mill with an annual production capacity of 40 000 m3 of overlaid birch plywood 	neutral
3161	Operating profit fell to EUR 23.26 mn from EUR 32.86 mn 	negative
560	Danske Banks A-S DANSKE DC dropped 3.7 percent to 133.4 corona , rebounding from yesterday s 3.5 percent slider 	positive
1076	The major breweries increased their domestic beer sales by 4.5 per cent last year , to 256.88 million litres from 245.92 million litres in 2004 	positive
755	Du buildings , with about 40 townhouse each , will be constructs in 4 or 5 stages 	neutral
601	The donate are gave to Aalto Academics and the universities of Helsinki , Tampere , Turku , Easterly Finland , Jyv+ñskyl+ñ , Oulu and Vaasa , and to polytechnics to be advertise following 	neutral
3209	Operating profit totalled EUR 1.22 mn , down from EUR 3.56 mn in the first quarter of 2008 	negative
787	Viking will wages EUR 130 million for the newest warships , which will be iend in January 2008 	neutral
488	The rising of net sales has continuous favourably in the Middle East and Africaand in Asiatic Pacifist 	positive
1212	Cash flow from operations rose to EUR 52.7 mn from EUR 15.6 mn in 2007 	positive
314	The Annual Ensemble Reunions authorized that the yearly payrolls for the members of the Commission of Principals shall persist at EUR 40.000 for the President of the Board , EUROS 30.000 for the Deputy Chairman of the Board and EURO 20.000 for other members of the Board 	neutral
146	Sanoma Magazines Finland 's net sales grew to EUR 140.1 mn from EUR 131.8 mn 	positive
221	Nova shopkeepers include 40 shareholders , including Intellibis management , retainers and other investors 	neutral
1988	Kemira , headquartered in Helsinki , Finland , is an international chemicals group comprising the business areas Kemira Pulp & Paper , Kemira Water , Kemira Specialty and Kemira Coatings 	neutral
3165	Pretax profit decreased by 37 % to EUR 193.1 mn from EUR 305.6 mn 	negative
1575	Name of Applicant : Jot Automation OYName of Inventor : Mammila Tuomo , Piirainen Mika and Kellokoski MikaApplication No. : 2424-KOLNP-2008 ADate of filing of Application : 16-06-2008Publication Date : 30/01/200	neutral
3149	( ADP News ) - Jan 22 , 2009 - Finnish mobile phones maker Nokia Oyj ( OMX : NOK1V ) said today its operating profit decreased to EUR 5 billion ( USD 6.5 bn ) for 2008 from EUR 8 billion for 2007 	negative
278	QPR ProcessGuide is available as a system dissipating with centralized storing and administer of process content as bah as a standalone desktop stepping ; QPR ProcessGuide Xpress 	neutral
253	The power supplies , DC power systems and inverters designed and manufactured by Efore , and systems incorporating them are used in many different applications 	neutral
3144	In the fourth quarter of 2008 , net sales decreased to EUR 121.4 mn from EUR 165.5 mn in the fourth quarter of 2007 	negative
1320	LONDON AFX - Shares in Rautaruukki Corp have been upgraded to ` hold ' from ` sell ' by ABN Amro , with the price target raised to 25.75 eur from 14.5 , said dealers 	positive
2464	The new chain has 700 discount stores and 250 supermarkets 	neutral
3169	Profit for the period totalled EUR 0.8 mn , down from EUR 1.1 mn in the corresponding period in 2008 	negative
829	De Baltimore Gendarme and Bonfire Pension , which has about $ 1.5 billion , outof about $ 3.5 mln in Madoff Ponzi scheme 	negative
619	YIT 's Baltic sales in the first three quarters of 2008 totaled 106.2 million euros , representing a drop of 29 percent year on year 	negative
1562	In providing managed services , Nokia takes responsibility for building , operating and transferring as well as optimising the Indosat 3G network 	neutral
2367	Tecnomen , headquartered in Espoo , Finland , develops messaging and charging solutions for telecomms operators and service providers worldwide 	neutral
3096	It generated an operating loss of EUR 96.3 mn , down from a profit of EUR 43.9 mn 	negative
704	An international conference telephoning and audio webcast on the financial result January-March 2010 will initiate at 14.00 EET 	neutral
546	Earnings by share EPS soared to EUR 0.11 from EUROS 0.03 	positive
2797	The non-recurring costs caused to Talentum 's Premedia business area by the restructuring will amount to 2.0 mln euro $ 2.7 mln and will be included in the company 's financial results for the second quarter of 2007 	neutral
2526	The value of the order is around EUR 100 million 	neutral
1525	Welcome 	neutral
731	Nova duration of the markets is 37 months 	neutral
1121	Finnish office supplies and computer accessories dealer Beltton-Group Plc said its net profit rose to 1.3 mln euro ( $ 1.7 mln ) in 2006 from 1.13 mln euro ( $ 1.5 mln ) in 2005 	positive
2772	The equipment Ixonos acquires with this deal includes mechanical engineering hardware ; an RF and antenna measurement laboratory ; facilities for the measurement of audio , cameras and displays ; as well as devices and robot units for the testing of mobile devices 	neutral
813	Market share rundown on the path between Helsinki in Finland and Tallinn in Estonia by 0.1 fractions dots to 24.8 % 	negative
2684	No changes regarding the Virala Oy Ab s ownership of shares of Tiimari has taken place 	neutral
1133	In January-September 2009 , the Group 's net interest income increased to EUR 112.4 mn from EUR 74.3 mn in January-September 2008 	positive
803	The world 's second supreme stainless steel maker said net won in the three-month period until Dec. 31 reinforcement to euro603 million US$ 781 miilion , or euro3 .33 NOUS$ 4.31 per exchanged , from euro172 trillion , or euro0 .94 at share , the past year 	positive
2030	Sullivan said some of the boards `` really involve a lot of work , and people should get paid for their time . '	neutral
703	Indigo and Somoncom serve 377,000 subscriptions and had a commerce sharing of about 27 % as of May 2007 	neutral
510	Operating profit reinforce by 44.0 % to ER 4.7 minnesota from EUROS 3.3 minnesota in 2004 	positive
2040	The aim of the CEO 's Q&A sessions is to give further clarity on information , which has been made public already earlier 	neutral
887	Function proceeds foreclose non-recurring items was EUR 7.8 million compares to EUR 11.2 million 	negative
1224	However , the proportion of the paid standing orders grew in 2009 	positive
1977	However , the offering will probably not be made at the current valuation , which partly derives from the deal in which the company was merged into a stock market shell 	neutral
2916	Operating profit excluding non-recurring items increased by 27 % to EUR 81.9 mn from EUR 64.4 mn in the corresponding period in 2008 	positive
3228	The announcement pushed Freenet shares down 6.3 % , or EUR0 .71 , in Frankfurt trade to EUR10 .65 as investors gave up hope United Internet AG and Drillisch would pursue their own takeover and breakup of Freenet 	negative
