	text	label
2046	A survey conducted by Taloustutkimus for Sampo Life shows that companies are badly prepared to losing key staff members 	negative
306	Helsinki on October 22 , 2008 SSH COMMUNICATIONS SECURITY CORP Board of Directors For further information , please contact : Tomi Laamanen , Chairman , tel. +358 0 400 609 544 Distribution : NASDAQ OMX Helsinki Ltd. 	neutral
1186	CapMan , with offices in Helsinki , Stockholm , Copenhagen and Oslo , manages Nordic buyout , mezzanine , technology , life science and real estate funds with approximately EUR2 .6 bn in total capital 	neutral
844	Sales are expected to increase in the end of the year 2006 , however 	positive
2159	Operating profit fell from EUR 7.9 mn in the second quarter of 2005 to EUR 5.1 mn in the second quarter of 2006 	negative
727	Furthermore , sales of new passenger cars and light commercial vehicles in the country declined by 5.4 % year-on-year last month 	negative
1610	Cargotec 's sales totalled EUR 3.4 billion in 2008 and it employs approximately 11,000 people 	neutral
1369	Terms of the acquisition were not disclosed 	neutral
1115	They both will report to Oriola-KD 's chief executive officer Eero Hautaniemi 	neutral
549	Competition authorities will have to approve the deal before it can be finalized 	neutral
1123	We know that it exists , '' Artemyev said 	neutral
49	Net sales of Finnish food industry company L+ñnnen Tehtaat 's continuing operations increased by 13 % in 2008 to EUR 349.1 mn from EUR 309.6 mn in 2007 	positive
1054	The company 's share is quoted on NASDAQ OMX Helsinki Rautaruukki Oyj : RTRKS 	neutral
2238	Sales at the unit slumped last year after the industry was hit by poor snowfall in the major resorts in the winter of 2006-07 	negative
2056	These financing arrangements will enable the company to ensure , in line with its treasury policy , that it has sufficient financial instruments at its disposal for its potential capital requirements 	positive
412	`` The combined activities will create value for shareholders and be good for our employees and customers 	positive
1611	Cargotec will also move Hallberg-Ivarsson 's service and installation business under the same roof with its service center for Kalmar and MacGregor solutions in Gothenburg 	neutral
393	9 September 2010 - Finnish stationery and gift retailer Tiimari HEL : TII1V said today its net sales rose by 2 % year-on-year to EUR5 .7 m in August 2010 , driven by growth in Finland , while demand in the Baltics remained weak 	positive
1384	The businesses to be divested offer dairy , edible fats , ready-meal and ice-cream packaging to multinational and local customers 	neutral
1578	- The Group -¦ s sales during the period were EUR 31.6 million EUR 36.6 million , 1-6/2007 and profit before taxes was EUR 0.2 1.3 million 	neutral
377	As a result , the company currently anticipates net sales to increase and the operating result to be positive 	positive
1918	Cash flow from operations totalled EUR 2.71 mn , compared to a negative EUR 0.83 mn in the corresponding period in 2008 	positive
1300	M-real , which is part of Finnish paper maker Metsaliitto Group , is due to release its second-quarter report at around 12:00 EET on 5 August 2010 	neutral
416	Finnish flexible packaging manufacturer Suominen Corporation reports net sales of EUR 54.5 mn in the first quarter of 2008 , compared with EUR 54.3 mn a year earlier 	positive
140	In the third quarter , net sales increased by 12 % year-on-year to EUR159 .5 m , or by 6 % at comparable currency rates growth 	positive
1788	The group 's net sales in 2007 were EUR683 .6 m	neutral
785	The agreement must be approved by the Russian competition authorities before it enters into force 	neutral
1214	Equipment will be manufactured in Vaahto 's workshop in Hollola , Finland and is scheduled for shipments during the first quarter of 2009 	neutral
617	The Lemminkainen Group , headquartered in Helsinki , Finland operates in all sectors of the construction industry : civil engineering , building contracting , technical building services and the building materials industry 	neutral
199	The EPS outlook was increased by 5.6 pct for 2007 and 7.0 pct for 2008 	positive
2035	Operating profit , excluding non-recurring items , totalled EUR 2.2 mn , down from EUR 2.7 mn in the corresponding period in 2008 	negative
507	Professional and consumer applications include personal navigation , personal safety , field and workflow management , and asset tracking 	neutral
1769	The EBRD is using its own funds to provide a 21.6 mln A loan while the B portion of 10 mln Euros has been syndicated to two Finnish commercial banks , Nordea Bank Finland Plc 7.7 mln Euros and Pohjola Bank Plc 2.3 mln Euros 	neutral
689	The board machine , which will have a wire width of 6.25 m and a design speed of 900 m-min , will produce close to 1,400 tonnes of folding boxboard per day 	neutral
2191	However , the company saw its net profit for the third quarter down to EUR 1.4 million from EUR 1.5 million for the corresponding period of 2009 	negative
627	The server is responsible for managing devices and user accounts and a desktop client application enables remote access to the mobile phones 	neutral
1965	The company has a continuous need for alloys such as nickel , ferro-chrome , molybdenum and manganese in its production , said Talvivaara 	neutral
2005	The floor area of the Yliopistonrinne project will be 7,900 sq m 85,030 sq ft and the building 's gross area will total 12,800 sq m. A total 25.1 % of the facilities have been let 	neutral
1894	Finnish electronics manufacturing services EMS company Elcoteq SE posted a net loss of 66.4 mln euro $ 91.2 mln for the first half of 2007 , compared to a net profit of 7.1 mln euro $ 9.8 mln for the same period of 2006 	negative
221	Finnish metal components supplier Componenta Oyj said its net profit went up to 3.5 mln euro $ 4.5 mln in 2006 from 2.2 mln euro $ 2.8 mln in 2005 	positive
635	These products include Personal Communications products such as mobile phones and their parts , Home Communications products such as set-top boxes and electronics for flat panel TVs as well as Communications Networks products such as base-stations , tower-top amplifiers , and microwave systems 	neutral
589	Sanoma also has an Executive Committee , in accordance with the Company 's Articles of Association , that prepares proposals for matters to be decided or noted by the Board of Directors 	neutral
1026	SSH Communications Security Corporation is headquartered in Helsinki , Finland 	neutral
2117	Finnish GeoSentric 's net sales decreased to EUR 939,000 in January-March 2009 	negative
426	Department store sales improved by 14 % to EUR 1,070.6 mn 	positive
849	The company reports a loss for the period of EUR 0.4 mn compared to a loss of EUR 1.9 mn in the corresponding period in 2005 	positive
290	Under the rental agreement , Stockmann was committed to invest in the building of a bridge over the Gogol Street or build an underground tunnel for crossing the street by 2004 	neutral
2058	Efore 's results for the last quarter showed an even faster improvement as the company managed to better source its components 	positive
956	Elcoteq has a global network of After Market Service sites which have a long experience in serving Consumer Electronics and Systems Solutions customers 	neutral
1041	The Board of Directors was authorized to decide on other terms of the share issue 	neutral
1267	Investments are not disclosed 	neutral
1388	The combined value of the orders is EUR 45mn 	neutral
79	According to Finnish Metso Minerals , the value of the company 's orders has gone up to EUR 1.9 bn in 12 months 	positive
673	New Delhi , July 17 -- Sahlberg Teppo , Kallio Timo and Mustonen Tuomas of M Real OYJ , Espoo , Finland have developed novel markings and methods of producing the same 	neutral
1920	EBIT excluding non-recurring items , totalled EUR 67.8 mn , up from EUR 38.1 mn 	positive
822	in Q1 2010 18 May 2010 - Finnish electrical components maker Salcomp Oy ( HEL : SAL1V ) said today it turned to a net profit of EUR1 .6 m in the first quarter of 2010 versus a loss of EUR2m in the corresponding period last year 	positive
1882	Operating loss of the Pulp & Paper Machinery unit was over EUR 3mn in September 2007 - August 2008 , compared to a profit of EUR 3.7 mn a year earlier 	negative
